fieldID	zoom	run	rerun	camcol	field	stripe	strip	a	b	c	d	e	f	node	incl	raMin	raMax	decMin	decMax	mu	nu	ra	dec	cx	cy	cz
1191503432598159360	50	4623	137	1	172	23	S	185.117858886719	0.000110004373709671	-5.80988661624815E-08	-1.26491189002991	-7.5772002006147E-09	0.000109987558971625	94.997581	32.499336	185.330332345605	185.138264580675	31.234005284474	31.4595330031146	185.118209039966	-1.265578593547	185.234194451181	31.3468214973073	-0.850472789710295	-0.0779108858480717	0.520217192938447
1191503432598224896	0	4623	137	1	173	23	S	185.267562866211	0.000109988104668446	-5.83336223769493E-08	-1.26492869853973	-1.76937420270917E-09	0.000109988759504631	94.997581	32.499336	185.505786117596	185.313315802253	31.2334080569092	31.459197741752	185.267913057611	-1.26559879209291	185.409433696624	31.3463551089163	-0.850234737341575	-0.0805120891551093	0.52021024107334
1191503432598224896	12	4623	137	1	173	23	S	185.267562866211	0.000109988104668446	-5.83336223769493E-08	-1.26492869853973	-1.76937420270917E-09	0.000109988759504631	94.997581	32.499336	185.505786117596	185.313315802253	31.2334080569092	31.459197741752	185.267913057611	-1.26559879209291	185.409433696624	31.3463551089163	-0.850234737341575	-0.0805120891551093	0.52021024107334
1191503432598224896	25	4623	137	1	173	23	S	185.267562866211	0.000109988104668446	-5.83336223769493E-08	-1.26492869853973	-1.76937420270917E-09	0.000109988759504631	94.997581	32.499336	185.505786117596	185.313315802253	31.2334080569092	31.459197741752	185.267913057611	-1.26559879209291	185.409433696624	31.3463551089163	-0.850234737341575	-0.0805120891551093	0.52021024107334
1191503432598224896	50	4623	137	1	173	23	S	185.267562866211	0.000109988104668446	-5.83336223769493E-08	-1.26492869853973	-1.76937420270917E-09	0.000109988759504631	94.997581	32.499336	185.505786117596	185.313315802253	31.2334080569092	31.459197741752	185.267913057611	-1.26559879209291	185.409433696624	31.3463551089163	-0.850234737341575	-0.0805120891551093	0.52021024107334
1191503432598290432	0	4623	137	1	174	23	S	185.417266845703	0.000109984721348155	-5.84702135597581E-08	-1.26493585109711	-4.23909751745555E-09	0.000109988941403572	94.997581	32.499336	185.681240896389	185.488346439576	31.2325623073647	31.4586236109945	185.417617075671	-1.26560933011177	185.584682073077	31.345645136892	-0.849990916825551	-0.0831129157802151	0.520199658347226
1191503432598290432	12	4623	137	1	174	23	S	185.417266845703	0.000109984721348155	-5.84702135597581E-08	-1.26493585109711	-4.23909751745555E-09	0.000109988941403572	94.997581	32.499336	185.681240896389	185.488346439576	31.2325623073647	31.4586236109945	185.417617075671	-1.26560933011177	185.584682073077	31.345645136892	-0.849990916825551	-0.0831129157802151	0.520199658347226
1191503432598290432	25	4623	137	1	174	23	S	185.417266845703	0.000109984721348155	-5.84702135597581E-08	-1.26493585109711	-4.23909751745555E-09	0.000109988941403572	94.997581	32.499336	185.681240896389	185.488346439576	31.2325623073647	31.4586236109945	185.417617075671	-1.26560933011177	185.584682073077	31.345645136892	-0.849990916825551	-0.0831129157802151	0.520199658347226
1191503432598290432	50	4623	137	1	174	23	S	185.417266845703	0.000109984721348155	-5.84702135597581E-08	-1.26493585109711	-4.23909751745555E-09	0.000109988941403572	94.997581	32.499336	185.681240896389	185.488346439576	31.2325623073647	31.4586236109945	185.417617075671	-1.26560933011177	185.584682073077	31.345645136892	-0.849990916825551	-0.0831129157802151	0.520199658347226
1191503432598355968	0	4623	137	1	175	23	S	185.566940307617	0.000109996850369498	-5.71326346232581E-08	-1.26494038105011	-3.53761575588862E-09	0.000109989130578469	94.997581	32.499336	185.856693785312	185.663345688477	31.2314783652085	31.457806061917	185.5672905764	-1.26561724023976	185.759906897878	31.3446942785698	-0.849741351528694	-0.0857128742819679	0.520185484884491
1191503432598355968	12	4623	137	1	175	23	S	185.566940307617	0.000109996850369498	-5.71326346232581E-08	-1.26494038105011	-3.53761575588862E-09	0.000109989130578469	94.997581	32.499336	185.856693785312	185.663345688477	31.2314783652085	31.457806061917	185.5672905764	-1.26561724023976	185.759906897878	31.3446942785698	-0.849741351528694	-0.0857128742819679	0.520185484884491
1191503432598355968	25	4623	137	1	175	23	S	185.566940307617	0.000109996850369498	-5.71326346232581E-08	-1.26494038105011	-3.53761575588862E-09	0.000109989130578469	94.997581	32.499336	185.856693785312	185.663345688477	31.2314783652085	31.457806061917	185.5672905764	-1.26561724023976	185.759906897878	31.3446942785698	-0.849741351528694	-0.0857128742819679	0.520185484884491
1191503432598355968	50	4623	137	1	175	23	S	185.566940307617	0.000109996850369498	-5.71326346232581E-08	-1.26494038105011	-3.53761575588862E-09	0.000109989130578469	94.997581	32.499336	185.856693785312	185.663345688477	31.2314783652085	31.457806061917	185.5672905764	-1.26561724023976	185.759906897878	31.3446942785698	-0.849741351528694	-0.0857128742819679	0.520185484884491
1191503432598421504	0	4623	137	1	176	23	S	185.71662902832	0.000109996421087999	-5.56063675105634E-08	-1.26494801044464	-7.1750787533631E-09	0.000109989021439105	94.997581	32.499336	186.032143018826	185.83836381663	31.2301391261908	31.4567383349221	185.716979336048	-1.26562824553424	185.935134731021	31.3434908008099	-0.849486109681739	-0.0883123653839565	0.520167545679346
1191503432598421504	12	4623	137	1	176	23	S	185.71662902832	0.000109996421087999	-5.56063675105634E-08	-1.26494801044464	-7.1750787533631E-09	0.000109989021439105	94.997581	32.499336	186.032143018826	185.83836381663	31.2301391261908	31.4567383349221	185.716979336048	-1.26562824553424	185.935134731021	31.3434908008099	-0.849486109681739	-0.0883123653839565	0.520167545679346
1191503432598421504	25	4623	137	1	176	23	S	185.71662902832	0.000109996421087999	-5.56063675105634E-08	-1.26494801044464	-7.1750787533631E-09	0.000109989021439105	94.997581	32.499336	186.032143018826	185.83836381663	31.2301391261908	31.4567383349221	185.716979336048	-1.26562824553424	185.935134731021	31.3434908008099	-0.849486109681739	-0.0883123653839565	0.520167545679346
1191503432598421504	50	4623	137	1	176	23	S	185.71662902832	0.000109996421087999	-5.56063675105634E-08	-1.26494801044464	-7.1750787533631E-09	0.000109989021439105	94.997581	32.499336	186.032143018826	185.83836381663	31.2301391261908	31.4567383349221	185.716979336048	-1.26562824553424	185.935134731021	31.3434908008099	-0.849486109681739	-0.0883123653839565	0.520167545679346
1191503432598487040	0	4623	137	1	177	23	S	185.866348266602	0.000109982283902355	-5.55419212844299E-08	-1.26495134830475	-1.14762004344016E-08	0.000109988934127614	94.997581	32.499336	186.207576548274	186.013394703775	31.2285577207331	31.4554286571749	185.866698613573	-1.26563495533821	186.110379611379	31.3420450132094	-0.849225075342703	-0.0909115837353523	0.520145994266909
